,time_date,site,continent_id,buyer_country,buyer_region,buyer_city,distance,buyer_id,mobile,package,channel_id,buying_date,dealing_date,adults,children,room,destination_id,destination_type,dealing,regency_continent,regency_country,regency_market,cnt,regency_cluster
258278,12/17/2014 18:08,11,3,205,354,14100,520.6474,705,0,0,9,12/21/2014,12/29/2014,2,1,1,8262,1,0,1,2,198,384,55
178663,10/9/2014 12:33,2,3,66,174,13277,117.1011,3440,0,0,0,10/15/2014,10/16/2014,2,0,1,12264,6,0,1,2,50,368,55
240449,7/17/2014 9:27,2,3,66,174,16019,27.6953,6905,0,0,9,7/21/2014,7/25/2014,1,0,1,29931,4,0,1,2,50,365,55
25488,4/8/2014 22:45,2,3,66,174,29618,130.33100000000002,8956,0,0,9,4/13/2014,4/14/2014,1,0,1,9145,1,0,1,2,50,364,55
261092,7/2/2014 8:21,34,3,205,135,8653,518.6314,6232,1,1,9,9/4/2014,9/7/2014,2,2,1,1901,1,0,3,2,198,401,55
234386,6/1/2014 8:30,2,3,66,321,43602,1046.9017,3991,0,1,9,6/22/2014,6/25/2014,1,0,1,8266,1,0,1,2,50,411,55
53245,4/7/2014 20:20,2,3,66,174,2868,97.787,5531,1,0,1,4/22/2014,4/24/2014,2,0,1,12264,6,0,1,2,50,368,55
71429,7/14/2014 18:26,2,3,66,311,120,114.4224,7061,1,0,5,8/27/2014,8/28/2014,1,0,1,8267,1,0,1,2,50,675,55
3468,7/29/2014 15:13,2,3,66,314,36941,98.376,6357,0,0,1,8/12/2014,8/14/2014,3,1,2,24312,1,0,1,2,50,569,55
156926,12/15/2014 13:12,2,3,66,462,15652,613.5443,8730,0,0,0,1/8/2015,1/11/2015,1,0,1,8279,1,0,1,2,50,1230,55
311046,7/23/2014 16:42,2,3,66,462,50870,1054.1152,9052,0,1,9,11/9/2014,11/13/2014,2,0,1,8278,1,0,1,2,50,368,55
262989,9/18/2014 13:44,2,3,66,442,37848,63.5527,683,0,0,1,1/7/2015,1/8/2015,1,0,1,18776,1,0,1,2,50,413,55
164444,8/10/2013 18:04,10,0,182,316,43264,5590.9639,1148,1,1,9,2/27/2014,3/5/2014,2,0,1,8746,1,0,1,6,105,29,55
310821,12/31/2014 10:15,2,3,66,331,15830,576.7554,7681,0,1,3,4/22/2015,4/25/2015,2,0,1,8267,1,0,3,2,50,675,55
86149,3/29/2014 10:15,34,3,205,354,50386,13.2647,8773,0,0,1,3/29/2014,3/30/2014,2,0,1,8287,1,0,1,2,198,397,55
237144,10/30/2014 15:03,2,3,66,331,54953,648.3268,8375,0,0,0,10/31/2014,11/2/2014,2,0,1,8266,1,0,1,2,50,411,55
73473,11/10/2014 22:50,8,4,77,871,30632,9485.5864,1996,0,0,3,12/8/2014,12/10/2014,2,0,1,8291,1,0,2,2,50,191,55
269873,7/1/2014 6:39,2,3,66,314,43382,1009.9389,4637,0,0,9,10/25/2014,10/26/2014,2,0,1,14984,1,0,1,2,50,1457,55
332290,12/5/2014 16:30,23,1,1,318,2096,598.6324,4301,0,1,3,10/2/2015,10/6/2015,1,0,1,8253,1,0,1,6,70,19,55
237353,8/11/2014 23:19,2,3,66,174,36242,314.3104,719,0,0,3,8/12/2014,8/14/2014,2,1,1,24692,6,0,3,2,50,1241,55
70156,10/25/2013 17:07,23,1,1,318,25946,153.1071,4961,0,0,9,11/2/2013,11/3/2013,3,0,1,8785,1,0,1,6,105,35,55
164440,8/6/2013 22:02,10,0,182,316,3830,5598.0075,1148,1,1,9,2/27/2014,3/5/2014,2,0,1,8746,1,0,2,6,105,29,55
282040,12/30/2014 6:32,2,3,66,324,30874,999.4643,8530,0,0,9,6/6/2015,6/11/2015,3,3,2,12233,6,0,1,2,50,675,55
72208,7/17/2014 0:56,2,3,66,356,18752,733.138,8848,0,0,9,9/11/2014,9/14/2014,2,0,1,8254,1,0,1,2,50,365,55
304257,11/5/2013 19:15,23,1,1,219,42884,4162.9811,2464,0,0,9,11/22/2013,11/25/2013,2,0,1,8267,1,0,1,2,50,675,55
324886,9/18/2014 14:43,2,3,66,174,26232,2569.1433,569,0,0,9,12/7/2014,12/12/2014,2,0,1,8267,1,0,3,2,50,675,55
152604,3/28/2013 23:12,2,3,66,153,23219,2152.2522,121,0,0,0,6/15/2013,6/19/2013,2,1,1,8267,1,0,1,2,50,675,55
50523,3/27/2013 19:57,2,3,66,442,46296,1786.3388,35,0,1,9,4/2/2013,4/6/2013,2,0,1,8281,1,0,1,2,50,663,55
103069,9/26/2014 13:27,2,3,66,442,76,4748.2614,6460,0,1,9,7/9/2015,7/16/2015,2,0,1,8253,1,0,1,6,70,19,55
117692,11/3/2014 19:06,2,3,66,220,47307,1064.5618,202,0,1,2,11/4/2014,11/7/2014,2,0,1,8267,1,0,1,2,50,675,55
54639,2/13/2014 9:57,2,3,66,348,48862,4965.0475,7063,0,0,1,3/18/2014,3/22/2014,1,0,1,13094,3,0,1,2,50,212,55
146319,10/22/2014 17:33,8,4,77,977,53780,443.2465,4802,0,0,1,10/28/2014,10/30/2014,4,0,2,44333,8,0,1,0,63,1258,55
197157,8/20/2014 13:27,8,4,77,520,37796,7659.5412,9436,0,0,7,10/7/2014,10/10/2014,2,2,1,8254,1,0,1,2,50,365,55
287983,5/21/2014 21:54,34,3,205,135,27655,173.8322,8048,0,0,9,5/25/2014,5/26/2014,2,0,1,8228,1,1,1,2,198,371,55
98080,6/29/2014 23:12,2,3,66,258,4687,1734.3024,8713,0,0,0,10/14/2014,10/15/2014,1,0,1,9145,1,0,1,2,50,364,55
71556,7/31/2014 17:26,2,3,66,322,44140,261.5019,7498,1,0,0,8/8/2014,8/10/2014,3,1,1,12190,6,0,6,2,50,637,55
318376,9/14/2014 15:59,13,1,46,244,56083,5685.4699,5070,0,0,0,2/6/2015,2/13/2015,3,0,2,8279,1,0,1,2,50,1230,55
67520,7/9/2014 23:39,2,3,66,462,14785,1029.5862,867,0,1,0,1/22/2015,1/26/2015,2,0,1,8278,1,0,1,2,50,368,55
310697,12/14/2014 16:45,2,3,66,174,44951,69.941,6954,0,0,9,12/16/2014,12/18/2014,2,0,1,3744,1,0,2,2,50,1630,55
142875,9/29/2013 1:31,2,3,66,174,24103,2452.6489,6930,0,0,2,11/2/2013,11/9/2013,2,0,1,12233,6,0,1,2,50,675,55
216365,11/12/2014 14:52,2,3,66,322,45317,705.8585,8066,0,0,0,12/27/2014,1/1/2015,6,0,3,8277,1,0,2,2,50,412,55
310908,3/28/2013 16:55,34,3,205,354,41495,2265.4529,8424,0,0,9,5/3/2013,5/8/2013,2,0,1,8279,1,0,1,2,50,1230,55
7855,11/9/2014 12:46,11,3,205,385,46963,7736.1896,7329,0,0,9,12/20/2014,12/23/2014,3,0,1,8242,1,0,2,3,171,61,55
332718,6/11/2014 17:30,2,3,66,220,2086,1023.1373,8901,0,0,2,6/16/2014,6/18/2014,3,1,1,25800,6,0,2,2,50,696,55
53259,4/16/2014 6:39,2,3,66,174,7015,95.0027,5531,1,0,2,4/22/2014,4/24/2014,2,0,1,8278,1,0,1,2,50,368,55
22227,7/21/2014 12:54,2,3,66,474,20434,257.0555,517,0,0,9,8/4/2014,8/5/2014,3,1,1,8843,1,0,1,2,50,671,55
118715,4/1/2014 19:44,2,3,66,174,24103,374.3365,5674,0,0,9,4/30/2014,5/1/2014,3,0,1,44976,1,0,1,2,50,1633,55
222911,2/18/2014 12:13,23,1,1,318,2096,597.1779,1219,0,0,9,2/24/2014,2/26/2014,2,0,1,13203,4,1,1,6,70,19,55
242238,1/15/2014 18:54,23,1,1,301,881,531.5013,5946,0,1,9,3/8/2014,3/10/2014,2,0,1,8745,1,0,1,6,204,27,55
160941,7/11/2014 11:23,8,4,77,977,13756,10363.3293,5255,0,0,5,12/22/2014,1/1/2015,2,0,1,8267,1,0,1,2,50,675,55
33349,5/7/2014 14:36,13,1,63,480,38276,770.4883,5327,0,0,9,5/12/2014,5/13/2014,2,0,2,51385,6,0,1,6,31,155,55
174863,7/28/2014 10:25,11,3,205,354,25315,453.0709,6950,0,0,5,8/30/2014,9/4/2014,1,0,1,8811,1,1,1,2,198,391,55
339963,8/22/2013 17:50,23,1,1,309,1668,4127.9275,2492,0,0,9,9/24/2013,9/29/2013,1,0,1,12233,6,0,2,2,50,675,55
209718,7/15/2014 3:00,2,3,66,153,20706,2316.0839,9046,0,0,3,7/28/2014,7/31/2014,2,0,1,8811,1,1,1,2,198,391,55
302602,11/4/2013 7:36,2,3,66,348,34146,209.0548,9502,0,0,9,11/8/2013,11/10/2013,2,0,1,8291,1,1,1,2,50,191,55
65898,7/12/2014 12:12,2,3,66,226,47546,862.3816,8426,0,0,5,10/25/2014,10/29/2014,2,0,1,8267,1,0,1,2,50,675,55
259867,10/23/2014 13:22,2,3,66,220,1437,5023.255999999999,4649,0,0,1,5/13/2015,5/14/2015,2,0,1,8785,1,0,1,6,105,35,55
85014,6/9/2014 7:07,34,3,66,322,26592,271.2779,6186,0,0,9,7/25/2014,7/28/2014,2,0,1,8230,1,0,1,2,50,637,55
245435,10/26/2014 22:02,34,3,205,155,53078,1074.72,7073,1,0,9,12/29/2014,1/2/2015,2,0,1,12215,6,0,1,2,50,365,55
187989,8/17/2014 19:39,2,3,66,184,28561,1622.1469,729,0,0,9,9/25/2014,9/29/2014,2,0,1,7635,3,0,1,2,50,675,55
163121,5/20/2014 21:07,2,3,66,226,2903,231.9605,7612,0,0,3,5/24/2014,5/26/2014,4,0,1,28499,6,0,1,2,50,683,55
124760,8/18/2013 8:50,34,3,205,354,21728,376.62699999999995,7773,0,0,9,8/26/2013,8/27/2013,2,0,1,8846,1,1,1,2,50,691,55
213712,10/13/2014 13:53,11,3,205,354,48951,325.5059,655,0,0,5,10/14/2014,10/17/2014,1,0,1,26227,6,0,2,2,198,384,55
289410,3/17/2014 12:40,34,3,205,354,10837,90.4714,139,0,0,9,3/22/2014,3/24/2014,4,0,2,25954,6,0,1,2,198,390,55
287980,5/21/2014 14:48,34,3,205,135,27655,173.8322,8048,0,0,9,5/25/2014,5/26/2014,2,0,1,8228,1,0,2,2,198,371,55
321240,8/24/2014 22:56,13,1,46,244,21729,3838.441,2560,0,0,9,9/13/2014,9/16/2014,2,0,1,12233,6,0,1,2,50,675,55
60716,4/23/2013 9:57,8,4,77,871,47526,9591.7476,6706,0,0,5,6/17/2013,6/29/2013,1,1,1,8267,1,0,1,2,50,675,55
288561,11/24/2014 23:30,2,3,66,220,5420,713.4565,8736,0,0,3,12/21/2014,12/25/2014,4,0,2,8291,1,0,1,2,50,191,55
235924,11/13/2014 17:06,2,3,66,220,21252,874.3449,2947,0,1,2,12/7/2014,12/11/2014,2,0,1,8267,1,0,1,2,50,675,55
314736,4/30/2013 17:13,2,3,66,184,25810,1621.2892,8134,1,1,1,5/28/2013,6/1/2013,2,0,1,8267,1,1,1,2,50,675,55
17698,9/6/2013 10:57,34,3,205,155,14703,6377.6822,7651,0,0,9,11/19/2013,11/22/2013,2,1,1,8242,1,0,1,3,171,61,55
68170,10/30/2014 7:35,2,3,66,174,35675,85.616,1835,0,0,9,10/30/2014,10/31/2014,1,0,1,8837,1,0,1,2,50,360,55
296773,11/21/2014 20:48,2,3,66,226,45115,537.7642,7499,0,0,9,11/27/2014,11/30/2014,1,0,1,12281,6,0,1,2,50,191,55
174988,7/22/2013 20:50,2,3,66,314,16360,371.2173,7261,0,0,2,8/10/2013,8/12/2013,2,2,1,8223,1,0,1,2,50,690,55
309904,2/15/2013 21:24,23,1,1,219,42884,4163.376,4944,1,0,4,4/5/2013,4/10/2013,1,0,1,8267,1,0,9,2,50,675,55
258210,2/6/2014 18:24,2,3,66,220,4948,111.6484,547,0,0,9,4/18/2014,4/19/2014,2,0,1,12484,5,0,1,2,50,1457,55
257520,10/10/2014 9:40,2,3,66,184,2037,793.0427,8610,0,0,9,11/3/2014,11/4/2014,1,0,1,12856,5,1,1,2,50,414,55
29805,10/14/2013 4:19,34,3,205,385,24620,220.2517,8617,1,0,5,10/14/2013,10/18/2013,2,0,1,26227,6,0,2,2,198,384,55
266496,12/16/2014 12:27,2,3,66,363,9093,211.8039,6976,0,0,9,7/3/2015,7/6/2015,2,2,1,8829,1,0,1,2,50,693,55
39917,4/23/2014 22:09,2,3,63,451,29000,5815.0039,627,0,0,2,8/13/2014,8/15/2014,2,0,1,8279,1,0,1,2,50,1230,55
39120,7/1/2014 10:06,2,3,66,174,24103,827.6113,7854,0,0,1,7/12/2014,7/13/2014,2,2,1,42604,1,0,2,2,50,673,55
143595,4/23/2014 13:12,34,3,205,354,25315,2175.8108,8265,0,0,0,5/15/2014,5/16/2014,1,0,1,8254,1,1,1,2,50,365,55
259074,9/7/2014 11:25,2,3,66,174,5938,111.3051,3443,0,0,3,10/25/2014,10/26/2014,2,0,1,12215,6,0,1,2,50,365,55
110741,1/28/2014 19:27,11,3,205,135,36086,65.3644,3581,0,0,9,1/30/2014,1/31/2014,2,3,1,25944,6,0,1,2,198,370,55
134323,11/11/2014 20:35,2,3,66,174,18354,1843.9572,7240,0,0,9,12/3/2014,12/4/2014,1,0,1,28914,4,0,1,2,50,637,55
199614,5/1/2014 9:51,2,3,66,442,3602,1063.5559,4581,0,1,2,8/14/2014,8/19/2014,4,0,2,5576,3,0,2,4,8,118,55
319643,5/8/2013 11:34,8,4,77,824,15015,10570.315,9437,0,0,1,9/2/2013,9/4/2013,2,0,1,19162,6,0,3,6,70,19,55
106479,4/22/2014 15:13,2,3,66,174,41209,1237.6022,8796,0,1,9,7/21/2014,7/26/2014,2,0,1,8824,1,0,1,4,8,118,55
291932,8/6/2014 4:48,2,3,66,363,11295,2380.4179,5395,0,0,9,8/12/2014,8/15/2014,3,0,1,30332,6,0,1,2,50,365,55
61888,6/28/2014 18:06,2,3,66,174,16634,124.3,275,0,0,9,7/12/2014,7/13/2014,4,0,1,9145,1,0,1,2,50,364,55
238064,1/23/2013 13:38,2,3,66,348,47997,204.0227,6881,0,0,9,1/27/2013,2/8/2013,2,0,1,8291,1,0,1,2,50,191,55
197108,4/7/2014 15:12,8,4,77,462,3492,11631.7264,9436,0,0,0,9/22/2014,9/26/2014,2,2,1,7635,3,0,1,2,50,675,55
160113,5/3/2013 14:13,2,3,66,174,9890,7281.5876,4230,0,0,9,5/28/2013,5/30/2013,2,1,1,8242,1,0,1,3,171,61,55
19311,9/12/2013 3:48,24,2,66,442,9304,3778.3987,2978,0,0,1,9/14/2013,9/17/2013,2,2,1,669,3,0,1,2,50,212,55
328244,4/2/2013 12:18,8,4,77,401,29226,8708.1746,1899,0,0,5,10/13/2013,10/15/2013,2,0,1,11629,1,0,1,2,198,370,55
26022,12/19/2014 2:26,2,3,66,311,54525,2676.0943,353,1,0,2,1/20/2015,1/22/2015,2,0,1,8279,1,0,1,2,50,1230,55
332297,12/17/2014 0:28,23,1,1,318,2096,452.1321,4301,0,1,9,5/28/2015,5/31/2015,1,0,1,8788,1,0,2,6,77,2,55
17228,9/30/2014 17:22,2,3,66,174,24889,157.7837,7279,0,0,2,11/27/2014,11/28/2014,2,0,1,28748,4,0,2,2,50,352,55
222823,10/19/2014 14:08,2,3,66,258,13134,730.9274,684,0,1,9,2/12/2015,2/14/2015,1,0,1,8267,1,0,4,2,50,675,55
24140,6/19/2014 7:37,23,1,1,452,49254,4147.0516,5449,0,1,2,9/6/2014,9/13/2014,2,0,1,8267,1,0,5,2,50,675,55
148393,6/20/2014 20:47,2,3,66,294,1784,1540.1687,8720,0,1,9,12/10/2014,12/13/2014,2,0,1,12264,6,0,1,2,50,368,55
55465,8/11/2014 12:08,2,3,66,174,24294,346.2301,8040,0,0,9,8/30/2014,9/1/2014,2,2,1,12826,5,0,1,2,50,1230,55
84619,1/20/2014 17:05,2,3,66,337,6599,26.8353,4733,0,0,9,1/21/2014,1/22/2014,1,1,1,44201,8,0,1,2,50,675,55
13464,6/30/2013 12:11,2,3,66,331,9189,426.5401,7522,0,1,9,7/4/2013,7/6/2013,1,0,1,8267,1,0,5,2,50,675,55
220644,10/13/2013 9:37,34,3,205,135,36086,65.2535,939,0,0,9,10/13/2013,10/14/2013,2,0,1,25944,6,0,2,2,198,370,55
34995,11/23/2014 16:06,2,3,66,318,51313,249.8286,7923,0,0,9,2/14/2015,2/18/2015,1,1,1,8230,1,0,1,2,50,637,94
233553,12/30/2014 5:57,2,3,66,348,47997,203.2354,686,1,0,0,12/30/2014,12/31/2014,2,0,1,25733,1,0,2,2,50,738,94
263590,5/21/2014 23:28,2,3,66,462,27117,157.3431,2926,0,0,9,8/9/2014,8/11/2014,2,2,1,4852,3,0,1,2,50,660,94
156832,7/1/2014 12:40,2,3,66,322,21134,674.3838,8525,0,0,9,7/8/2014,7/10/2014,1,0,1,12556,5,0,1,2,50,409,94
89953,10/5/2014 10:19,2,3,66,260,46924,464.4533,8865,0,0,9,10/7/2014,10/8/2014,2,0,1,26305,6,0,2,2,50,553,94
287360,8/23/2013 14:14,13,1,46,157,34868,527.914,6743,0,1,0,8/28/2013,8/30/2013,2,0,1,8745,1,0,1,6,204,1452,94
6149,9/2/2014 16:41,2,3,66,318,51313,1685.1744,347,1,0,2,11/27/2014,12/7/2014,2,1,1,12757,5,0,1,2,50,659,94
36980,11/22/2014 22:36,2,3,66,174,26232,416.6146,4128,0,0,9,12/26/2014,12/28/2014,6,0,3,44241,8,0,1,2,50,628,94
10291,5/19/2014 17:06,2,3,66,318,17329,451.7562,5884,0,0,9,6/15/2014,6/18/2014,4,0,2,44197,8,0,1,2,50,191,94
43182,6/8/2013 0:04,2,3,66,153,20706,305.8677,5519,0,0,9,8/30/2013,9/2/2013,2,1,1,325,6,0,7,2,50,368,94
163801,9/23/2014 19:47,2,3,66,260,14291,159.5179,9246,0,0,1,10/6/2014,10/7/2014,2,0,2,8265,1,1,1,2,50,647,94
135818,11/18/2013 7:28,2,3,66,435,37678,546.6472,2418,0,0,9,12/8/2013,12/11/2013,2,0,1,27394,6,0,1,2,50,538,94
306837,3/11/2014 20:20,8,4,77,462,3492,9172.2038,9312,0,0,5,7/23/2014,7/26/2014,1,0,1,12268,6,0,1,2,50,1230,94
253146,10/20/2014 8:14,2,3,66,363,2428,228.824,6192,0,0,0,10/30/2014,10/31/2014,2,0,1,3931,3,0,2,2,50,641,94
10892,11/4/2014 11:23,2,3,66,348,48862,1093.9144,7442,0,1,9,11/30/2014,12/9/2014,1,0,1,12227,6,0,2,2,50,701,94
66090,11/19/2014 12:58,2,3,66,174,5938,11.2635,8735,0,0,3,11/19/2014,11/21/2014,2,0,2,8278,1,0,1,2,50,368,94
29390,10/4/2014 17:16,11,3,205,354,48951,3741.1937,7471,0,1,9,11/4/2014,11/9/2014,1,0,1,8745,1,0,2,6,204,27,94
269247,7/8/2014 10:42,23,1,1,318,2096,398.8381,3331,0,0,5,8/25/2014,8/30/2014,2,0,1,8745,1,0,1,6,204,27,94
22180,7/14/2014 17:39,2,3,66,474,20434,297.4708,517,0,0,1,8/3/2014,8/4/2014,3,1,1,21645,1,0,1,2,50,653,94
44768,12/18/2014 11:37,2,3,66,356,22202,563.9934,537,0,0,2,12/27/2014,12/28/2014,2,1,1,14985,1,0,1,2,50,1241,94
192669,9/23/2014 15:08,2,3,66,462,27117,2255.4723,1753,0,0,0,10/7/2014,10/8/2014,3,0,2,25226,1,0,1,2,50,579,94
72668,6/26/2013 21:51,2,3,66,174,967,86.7555,9857,0,0,9,7/5/2013,7/6/2013,4,1,2,24548,6,0,1,2,50,365,94
257047,4/23/2014 22:34,2,3,66,348,48862,746.6054,7784,0,0,9,4/24/2014,4/28/2014,1,0,1,6673,3,0,2,2,50,538,94
111358,8/28/2014 8:16,34,3,205,135,36086,1215.6632,7691,0,1,9,11/14/2014,11/17/2014,1,0,1,8272,1,0,3,2,50,659,94
252633,11/15/2014 22:23,17,1,63,167,52922,259.0753,5814,0,0,9,12/5/2014,12/7/2014,2,0,1,12246,6,0,1,6,204,27,94
200091,11/2/2014 7:13,2,3,66,174,26265,1000.5253,7543,0,0,9,2/15/2015,2/16/2015,2,0,1,12270,6,0,1,2,50,663,94
337344,8/14/2014 1:04,2,3,66,174,26259,578.0508,676,0,0,0,1/19/2015,1/24/2015,4,0,2,8276,1,0,1,2,50,661,94
144872,9/12/2014 16:41,2,3,66,311,1057,326.4234,270,0,1,0,1/14/2015,1/17/2015,2,0,1,8219,1,0,1,2,50,688,94
265783,6/28/2014 21:59,2,3,66,174,29618,696.0253,6495,0,0,9,7/18/2014,7/19/2014,2,2,1,12273,6,0,1,2,50,663,94
111355,5/22/2014 10:01,34,3,205,135,36086,1215.6632,7691,0,1,9,11/14/2014,11/17/2014,1,0,1,8272,1,0,1,2,50,659,94
143751,9/23/2013 21:07,2,3,66,474,28144,400.394,8475,1,0,0,10/12/2013,10/13/2013,2,0,1,25128,6,1,1,2,50,656,94
323735,7/26/2014 23:34,2,3,66,256,47407,685.6818,8231,0,0,9,10/22/2014,10/27/2014,2,2,1,12175,6,0,1,2,50,366,94
177595,12/17/2014 12:33,2,3,66,348,48862,2567.2852,2364,0,1,9,1/11/2015,1/12/2015,1,0,1,8279,1,0,1,2,50,1230,94
38036,11/15/2014 12:11,2,3,66,174,24103,669.7749,5865,0,0,2,11/28/2014,11/30/2014,2,0,1,12010,1,0,2,2,50,723,94
240140,12/22/2014 16:10,2,3,66,467,15984,460.1693,6396,0,0,9,12/23/2014,12/24/2014,2,0,1,5872,3,0,1,2,50,463,94
136247,5/27/2014 12:57,2,3,66,174,56191,20.9166,3490,0,0,0,5/28/2014,5/29/2014,1,0,1,24589,6,0,1,2,50,365,94
237021,7/6/2014 10:51,11,3,205,155,23672,129.8441,7657,0,0,9,7/11/2014,7/12/2014,4,1,2,12273,6,0,2,2,50,663,94
126658,11/22/2014 12:35,2,3,66,331,54953,4.7371,4530,0,0,9,11/26/2014,11/28/2014,2,0,1,12420,5,0,1,2,50,678,94
3196,12/3/2014 19:56,2,3,66,348,48862,2431.5941,5709,0,0,0,1/9/2015,1/11/2015,2,0,1,12264,6,0,1,2,50,368,94
38034,11/15/2014 12:08,2,3,66,174,24103,669.7749,5865,0,0,2,11/28/2014,11/30/2014,1,0,1,12010,1,0,1,2,50,723,94
121803,3/25/2014 9:34,2,3,66,348,26497,1179.6122,430,0,1,9,5/2/2014,5/4/2014,1,0,1,1212,1,0,1,2,50,553,94
247409,10/6/2014 22:49,2,3,66,462,49272,625.242,4081,0,0,9,10/8/2014,10/9/2014,2,0,1,8837,1,0,1,2,50,360,94
123661,6/16/2014 14:30,2,3,66,322,36507,4454.1464,9797,0,1,1,10/28/2014,10/29/2014,2,1,1,8745,1,0,1,6,204,27,94
319955,3/11/2014 12:51,2,3,66,174,21177,45.4479,9920,0,0,9,3/18/2014,3/20/2014,2,0,1,24969,1,1,1,2,50,1082,94
117222,9/18/2014 12:53,2,3,66,260,56160,101.3252,7046,0,0,9,10/25/2014,10/26/2014,2,0,1,27140,6,0,1,2,50,637,94
85449,7/11/2014 9:54,2,3,66,174,6735,808.7766,6610,0,0,5,8/8/2014,8/11/2014,3,0,2,25124,6,0,1,2,50,656,94
119243,6/19/2013 16:52,34,3,205,354,25315,2609.8829,7528,0,0,9,7/19/2013,7/25/2013,2,0,1,23631,1,0,1,6,12,807,94
72664,8/14/2014 10:01,2,3,66,260,44358,856.7037,9823,0,0,9,11/26/2014,11/29/2014,3,2,1,26881,6,0,1,2,50,409,94
287557,6/9/2013 15:25,2,3,46,171,43387,308.6446,6921,0,0,9,6/13/2013,6/16/2013,3,0,1,8745,1,0,2,6,204,27,94
255074,2/14/2013 21:02,13,1,46,172,56153,648.8237,2984,0,0,1,5/9/2013,5/11/2013,1,0,1,562,1,0,2,6,70,233,94
253978,10/15/2014 13:11,2,3,66,467,29968,1838.8082,8514,0,1,1,4/22/2015,4/28/2015,2,0,1,8279,1,0,2,2,50,1230,94
72662,8/14/2014 10:01,2,3,66,260,44358,856.7037,9823,0,0,9,11/26/2014,11/29/2014,3,2,2,26881,6,0,1,2,50,409,94
111065,2/11/2014 18:43,2,3,66,337,52988,199.9862,6276,0,0,9,2/15/2014,2/17/2014,2,1,1,25733,1,0,1,2,50,738,94
318171,5/6/2014 20:31,2,3,66,153,49904,1984.1812,4928,0,1,9,5/22/2014,5/23/2014,2,0,1,1278,1,0,1,2,50,861,94
98776,3/30/2014 12:50,2,3,66,226,50659,1737.4227,449,0,0,9,1/28/2015,1/30/2015,2,0,1,8250,1,0,1,2,50,628,94
243361,10/29/2014 9:58,34,3,205,354,48951,113.3031,844,0,0,9,11/7/2014,11/9/2014,2,0,1,11980,1,0,1,2,50,572,94
125802,8/30/2014 6:07,2,3,66,220,13647,547.7241,694,0,0,0,8/30/2014,8/31/2014,2,0,1,18721,1,0,1,2,50,727,94
336815,7/31/2014 19:48,2,3,66,471,15802,428.3258,8241,0,0,1,9/19/2014,9/20/2014,2,0,1,11993,1,0,1,2,50,438,94
148252,11/6/2013 5:24,2,3,66,294,22118,344.2303,8720,0,0,9,11/28/2013,12/1/2013,3,0,1,8258,1,0,2,2,50,645,94
118594,10/28/2014 5:27,2,3,66,471,15802,440.4024,3415,0,0,9,11/14/2014,11/19/2014,2,0,1,8267,1,0,1,2,50,675,94
37204,4/2/2014 7:48,2,3,66,340,55482,1507.3221,4357,0,0,0,5/2/2014,5/4/2014,2,0,1,12895,5,0,1,2,50,686,94
176310,11/18/2014 11:12,2,3,66,403,15802,191.5223,464,0,0,0,11/18/2014,11/19/2014,2,0,1,5931,3,0,1,2,50,678,94
249351,5/16/2014 14:02,2,3,66,447,17734,1074.8525,257,0,0,9,6/11/2014,6/13/2014,2,0,1,8277,1,1,1,2,50,412,94
257080,12/29/2014 10:22,2,3,66,220,1437,4347.412,7932,0,0,9,7/16/2015,7/22/2015,2,0,1,8253,1,0,1,6,70,19,94
24684,3/25/2013 16:53,2,3,66,258,19931,602.5218,6693,0,0,5,5/31/2013,6/3/2013,1,0,1,12320,5,0,1,2,50,350,94
272251,10/4/2014 11:26,2,3,66,331,54953,88.848,9479,0,0,9,10/24/2014,10/26/2014,1,0,1,11982,1,0,1,2,50,488,94
89886,4/2/2014 8:42,2,3,66,260,46924,1521.1697,8865,0,0,7,5/2/2014,5/4/2014,4,0,2,8250,1,0,1,2,50,628,94
72669,6/26/2013 21:54,2,3,66,174,967,86.7555,9857,0,0,9,7/5/2013,7/6/2013,4,1,2,24548,6,1,1,2,50,365,94
71867,3/5/2013 19:11,2,3,66,346,31371,234.0483,8411,1,0,3,3/16/2013,3/18/2013,2,0,1,44690,6,0,4,2,50,366,94
267947,6/23/2014 16:37,2,3,66,174,16634,375.3866,1154,0,0,1,7/3/2014,7/6/2014,1,0,1,8250,1,0,1,2,50,628,94
260907,3/14/2014 17:56,2,3,66,196,2428,814.9219,5733,0,1,1,4/24/2014,4/26/2014,1,0,1,12008,1,0,1,2,50,686,94
307150,6/22/2014 17:59,2,3,66,403,46482,755.625,9380,0,0,9,7/10/2014,7/13/2014,3,1,1,903,1,0,1,2,50,626,94
144216,10/17/2014 20:26,2,3,66,258,45115,145.5391,9055,0,0,9,10/25/2014,10/26/2014,4,2,1,8230,1,0,2,2,50,637,94
121307,8/29/2014 17:34,2,3,66,246,47851,4538.7159,7770,0,0,9,5/22/2015,5/23/2015,2,0,1,18055,1,0,1,2,50,489,94
22206,7/17/2014 20:41,2,3,66,474,20434,296.8486,517,0,0,9,8/9/2014,8/10/2014,2,0,1,12004,1,0,1,2,50,480,94
35020,3/28/2013 12:09,2,3,66,143,52717,186.1116,8125,0,0,4,4/19/2013,4/21/2013,2,0,1,12016,1,0,4,2,50,741,94
328425,5/13/2014 15:16,8,4,77,401,29226,10041.1265,1899,0,0,5,7/2/2014,7/6/2014,1,0,1,8745,1,1,1,6,204,27,94
